Sentence,Word,category,hierarchical,non-hierarchical,non-hierarchical-definitor
538,or,,GENUS,,
538,opening,D.1_Abiotic,GENUS,,
538,in,,,HAS_LOCATION,frame_LOCATION
538,a,,,HAS_LOCATION,frame_LOCATION
538,cave,A.2_Underground_landform,,HAS_LOCATION,
538,",",,,,
538,which,,,HAS_FORM,frame_FORM
538,is,,,HAS_FORM,frame_FORM
538,round,,,HAS_FORM,
538,above,,,HAS_FORM,
538,and,,,HAS_FORM,
538,narrow,,,HAS_FORM,
538,below,,,HAS_FORM,
538,.,,,,
539,lava-cave,A.2_Underground_landform,DEFINIENDUM,,
539,-,,,,
539,a,,,,
539,cave,A.2_Underground_landform,GENUS,,
539,in,,,HAS_LOCATION,frame_LOCATION
539,a,,,HAS_LOCATION,frame_LOCATION
539,lava,D.1_Abiotic,,HAS_LOCATION,
539,flow,D.1_Abiotic,,HAS_LOCATION,
539,;,,,,
539,usually,,,HAS_FORM,
539,a,,,HAS_FORM,
539,tube,D.1_Abiotic,,HAS_FORM,
539,or,,,HAS_FORM,
539,tunnel,D.1_Abiotic,,HAS_FORM,
539,formed,,,HAS_CAUSE,frame_CAUSE
539,by,,,HAS_CAUSE,frame_CAUSE
539,flow,D.3_Property,,HAS_CAUSE,
539,of,D.3_Property,,HAS_CAUSE,
539,liquid,D.3_Property,,HAS_CAUSE,
539,lava,D.3_Property,,HAS_CAUSE,
539,through,,,HAS_CAUSE,
539,a,,,HAS_CAUSE,
539,solidified,,,HAS_CAUSE,
539,mass,,,HAS_CAUSE,
539,",",,,,
539,or,,,,
539,by,,,HAS_CAUSE,
539,roofing,B._Process,,HAS_CAUSE,
539,of,,,HAS_CAUSE,
539,an,,,HAS_CAUSE,
539,open,D.1_Abiotic,,HAS_CAUSE,
539,channel,D.1_Abiotic,,HAS_CAUSE,
539,of,,,HAS_CAUSE,
539,flowing,,,HAS_CAUSE,
539,lava,D.1_Abiotic,,HAS_CAUSE,
539,.,,,,
540,limestone,D.1_Abiotic,DEFINIENDUM,,
540,-,,,,
540,a,,,,
540,sedimentary,D.1_Abiotic,GENUS,,
540,rock,D.1_Abiotic,GENUS,,
540,consisting,,,COMPOSITION_MEDIUM,frame_COMPOSITION
540,mainly,,,COMPOSITION_MEDIUM,frame_COMPOSITION
540,of,,,COMPOSITION_MEDIUM,frame_COMPOSITION
540,calcium,D.1_Abiotic,,COMPOSITION_MEDIUM,
540,carbonate,D.1_Abiotic,,COMPOSITION_MEDIUM,
540,cac03,,,,
540,•,,,,
541,live,A.2_Underground_landform,DEFINIENDUM,,
541,cave,A.2_Underground_landform,DEFINIENDUM,,
541,-,,,,
541,a,,,,
541,cave,A.2_Underground_landform,GENUS,,
541,containing,,,CONTAINS,frame_CONTAINS
541,a,,,CONTAINS,frame_CONTAINS
541,stream,D.1_Abiotic,,CONTAINS,
541,or,,,CONTAINS,
541,active,,,CONTAINS,
541,speleothems.marble,,,CONTAINS,
541,limestone,,,,
541,recrystallized,,,,
541,and,,,,
541,hardened,,,,
541,by,,,,
541,pressure,,,,
541,and,,,,
541,heat,,,,
541,.,,,,
542,meander,A.2_Underground_landform,DEFINIENDUM,,
542,niche,A.2_Underground_landform,DEFINIENDUM,,
542,-,,,,
542,a,,,,
542,hemispherically,,,HAS_FORM,
542,roofed,,,HAS_FORM,
542,part,,GENUS,HAS_FORM,
542,of,,GENUS,HAS_FORM,
542,a,,GENUS,HAS_FORM,
542,cave,A.2_Underground_landform,GENUS,HAS_FORM,
542,formed,,,HAS_CAUSE,frame_CAUSE
542,by,,,HAS_CAUSE,frame_CAUSE
542,a,,,HAS_CAUSE,
542,stream,D.1_Abiotic,,HAS_CAUSE,
542,meandering,,,HAS_CAUSE,
542,and,,,HAS_CAUSE,
542,cutting,,,HAS_CAUSE,
542,down,,,HAS_CAUSE,
542,at,,,HAS_CAUSE,
542,the,,,HAS_CAUSE,
542,same,,,HAS_CAUSE,
542,time,,,HAS_CAUSE,
542,.,,,,
543,moonmilk,A.2_Underground_landform,DEFINIENDUM,,
543,-,,,,
543,a,,,,
543,soft,,,HAS_FORM,
543,",",,,HAS_FORM,
543,white,,,HAS_FORM,
543,plastic,,,HAS_FORM,
543,speleothem,A.2_Underground_landform,GENUS,,
543,consisting,,,COMPOSITION_MEDIUM,frame_COMPOSITION
543,of,,,COMPOSITION_MEDIUM,frame_COMPOSITION
543,calcite,D.1_Abiotic,,COMPOSITION_MEDIUM,
543,",",,,COMPOSITION_MEDIUM,
543,hydrocalcite,D.1_Abiotic,,COMPOSITION_MEDIUM,
543,",",,,COMPOSITION_MEDIUM,
543,hydromagnesite,D.1_Abiotic,,COMPOSITION_MEDIUM,
543,or,,,COMPOSITION_MEDIUM,
543,huntite,D.1_Abiotic,,COMPOSITION_MEDIUM,
543,.,,,,
544,natural,D.1_Abiotic,DEFINIENDUM,,
544,arch,D.1_Abiotic,DEFINIENDUM,,
544,-,,,,
544,an,,,,
544,arch,D.1_Abiotic,GENUS,,
544,of,,GENUS,,frame_COMPOSITION
544,rock,D.1_Abiotic,GENUS,,
544,formed,,,HAS_CAUSE,frame_CAUSE
544,by,,,HAS_CAUSE,frame_CAUSE
544,weathering,B.4_Transformation,,HAS_CAUSE,
544,.,,,,
545,natural,D.1_Abiotic,DEFINIENDUM,,
545,bridge,D.1_Abiotic,DEFINIENDUM,,
545,-,,,,
545,a,,,,
545,bridge,D.1_Abiotic,GENUS,,
545,of,,,,
545,rock,D.1_Abiotic,,,
545,spanning,,,HAS_FORM,frame_FORM
545,a,,,HAS_FORM,frame_FORM
545,ravine,D.1_Abiotic,,HAS_FORM,
545,or,,,HAS_FORM,
545,valley,D.1_Abiotic,,HAS_FORM,
545,and,,,,
545,formed,,,HAS_CAUSE,frame_CAUSE
545,by,,,HAS_CAUSE,frame_CAUSE
545,erosive,,,HAS_CAUSE,
545,agents,,,HAS_CAUSE,
545,.,,,,
546,resurgence,A.3_Hydrological_form,DEFINIENDUM,,
546,-,,,,
546,a,,,,
546,spring,A.3_Hydrological_form,GENUS,,
546,where,,,HAS_LOCATION,frame_LOCATION
546,a,,,HAS_LOCATION,
546,stream,D.1_Abiotic,,HAS_LOCATION,
546,",",,,HAS_LOCATION,
546,which,,,HAS_LOCATION,
546,has,,,HAS_LOCATION,
546,a,,,HAS_LOCATION,
546,course,,,HAS_LOCATION,
546,on,,,HAS_LOCATION,
546,the,,,HAS_LOCATION,
546,surface,,,HAS_LOCATION,
546,higher,,,HAS_LOCATION,
546,up,,,HAS_LOCATION,
546,",",,,HAS_LOCATION,
546,reappears,,,HAS_LOCATION,
546,at,,,HAS_LOCATION,
546,the,,,HAS_LOCATION,
546,surface,,,HAS_LOCATION,
546,.,,,,
547,salt,B._Process,DEFINIENDUM,,
547,weathering,B._Process,DEFINIENDUM,,
547,-,,,,
547,detachment,B.4_Transformation,GENUS,DEFINED_AS,
547,of,,GENUS,DEFINED_AS,
547,particles,,GENUS,DEFINED_AS,
547,of,,,DEFINED_AS,
547,various,,,DEFINED_AS,
547,sizes,,,DEFINED_AS,
547,from,,,DEFINED_AS,
547,a,,,DEFINED_AS,
547,rock,,,DEFINED_AS,
547,surface,,,DEFINED_AS,
547,by,,,HAS_CAUSE,frame_CAUSE
547,the,,,HAS_CAUSE,frame_CAUSE
547,growth,B._Process,,HAS_CAUSE,
547,of,,,HAS_CAUSE,
547,crystals,D.1_Abiotic,,HAS_CAUSE,
547,from,,,HAS_CAUSE,
547,salt,D.1_Abiotic,,HAS_CAUSE,
547,solutions,D.1_Abiotic,,HAS_CAUSE,
547,.,,,,
548,sea,A.2_Underground_landform,DEFINIENDUM,,
548,cave,A.2_Underground_landform,DEFINIENDUM,,
548,-,,,,
548,a,,,,
548,cave,A.2_Underground_landform,GENUS,,
548,in,,,OCCURS_IN_TIME,
548,present-day,,,OCCURS_IN_TIME,
548,or,,,OCCURS_IN_TIME,
548,emerged,,,OCCURS_IN_TIME,
548,sea,,,OCCURS_IN_TIME,
548,diffs,,,OCCURS_IN_TIME,
548,",",,,,
548,formed,,,HAS_CAUSE,frame_CAUSE
548,by,,,HAS_CAUSE,frame_CAUSE
548,wave,B._Process,,HAS_CAUSE,
548,attack,B._Process,,HAS_CAUSE,
548,or,,,HAS_CAUSE,
548,solution,B.4_Transformation,,HAS_CAUSE,
548,.,,,,
549,shaft,A.2_Underground_landform,DEFINIENDUM,,
549,-,,,,
549,a,,,HAS_FORM,
549,vertical,,,HAS_FORM,
549,cavity,D.1_Abiotic,GENUS,HAS_FORM,
549,roughly,,,HAS_FORM,frame_FORM
549,equal,,,HAS_FORM,
549,in,,,HAS_FORM,
549,horizontal,,,HAS_FORM,
549,dimensions,,,HAS_FORM,
549,but,,,HAS_FORM,
549,much,,,HAS_FORM,
549,deeper,,,HAS_FORM,
549,than,,,HAS_FORM,
549,broad,,,HAS_FORM,
549,.,,,,
550,shawl,A.2_Underground_landform,DEFINIENDUM,,
550,-,,,,
550,a,,,,
550,simple,,,HAS_FORM,
550,triangular-shaped,,,HAS_FORM,
550,curtain,D.1_Abiotic,GENUS,,
550,.,,,,
551,show,A.2_Underground_landform,DEFINIENDUM,,
551,cave,A.2_Underground_landform,DEFINIENDUM,,
551,-,,,,
551,a,,,,
551,cave,A.2_Underground_landform,GENUS,,
551,that,,,HAS_ATTRIBUTE,
551,has,,,HAS_ATTRIBUTE,
551,been,,,HAS_ATTRIBUTE,
551,made,,,HAS_ATTRIBUTE,
551,accessible,,,HAS_ATTRIBUTE,
551,to,,,HAS_ATTRIBUTE,
551,the,,,HAS_ATTRIBUTE,
551,public,,,HAS_ATTRIBUTE,
551,for,,,HAS_ATTRIBUTE,
551,guided,,,HAS_ATTRIBUTE,
551,visits,,,HAS_ATTRIBUTE,
551,.,,,,
552,siphon,A.2_Underground_landform,DEFINIENDUM,,
552,-,,,,
552,a,,,,
552,water-filled,,,CONTAINS,
552,passage,D.1_Abiotic,GENUS,,
552,of,,,HAS_FORM,
552,inverted,,,HAS_FORM,
552,v-profile,,,HAS_FORM,
552,which,,,HAS_FUNCTION,frame_FUNCTION
552,delivers,,,HAS_FUNCTION,frame_FUNCTION
552,a,,,HAS_FUNCTION,
552,flow,,,HAS_FUNCTION,
552,of,,,HAS_FUNCTION,
552,water,,,HAS_FUNCTION,
552,whenever,,,HAS_FUNCTION,
552,the,,,HAS_FUNCTION,
552,head,,,HAS_FUNCTION,
552,of,,,HAS_FUNCTION,
552,water,,,HAS_FUNCTION,
552,upstream,,,HAS_FUNCTION,
552,rises,,,HAS_FUNCTION,
552,above,,,HAS_FUNCTION,
552,the,,,HAS_FUNCTION,
552,top,,,HAS_FUNCTION,
552,of,,,HAS_FUNCTION,
552,the,,,HAS_FUNCTION,
552,inverted,,,HAS_FUNCTION,
552,u,,,HAS_FUNCTION,
552,.,,,,
553,solution,B._Process,DEFINIENDUM,,
553,-,,,,
553,in,,,,
553,karst,,,,
553,studies,,,,
553,",",,,,
553,the,,,,
553,change,B.4_Transformation,GENUS,,
553,of,,GENUS,,
553,bedrock,D.1_Abiotic,GENUS,,
553,from,,,,
553,the,,,,
553,solid,,,,
553,state,,,,
553,to,,,,
553,the,,,,
553,liquid,,,,
553,state,,,,
553,by,,,DEFINED_AS,frame_CAUSE
553,combination,,,DEFINED_AS,
553,with,,,DEFINED_AS,
553,water,D.1_Abiotic,,DEFINED_AS,
553,.,,,,
554,solution,A.1_Surface_landform,DEFINIENDUM,,
554,flute,A.1_Surface_landform,DEFINIENDUM,,
554,-,,,,
554,a,,,,
554,solution,D.1_Abiotic,GENUS,,
554,hollow,D.1_Abiotic,GENUS,,
554,running,,,HAS_FORM,
554,down,,,HAS_FORM,
554,the,,,HAS_FORM,
554,maximum,,,HAS_FORM,
554,slope,D.1_Abiotic,,HAS_FORM,
554,of,,,HAS_FORM,
554,the,,,HAS_FORM,
554,rock,D.1_Abiotic,,HAS_FORM,
554,",",,,,
554,of,,,,
554,uniform,,,HAS_SIZE,
554,fingertip,,,HAS_SIZE,
554,width,D.3_Property,,HAS_SIZE,
554,and,,,HAS_SIZE,
554,depth,D.3_Property,,HAS_SIZE,
554,",",,,,
554,with,,,HAS_FORM,
554,sharp,,,HAS_FORM,
554,ribs,,,HAS_FORM,
554,between,,,HAS_FORM,
554,it,,,HAS_FORM,
554,and,,,HAS_FORM,
554,its,,,HAS_FORM,
554,neighbours,,,HAS_FORM,
554,.,,,,
555,solution,A.1_Surface_landform,DEFINIENDUM,,
555,pan,A.1_Surface_landform,DEFINIENDUM,,
555,-,,,,
555,a,,,,
555,dish-shaped,,,HAS_FORM,
555,depression,D.1_Abiotic,GENUS,HAS_FORM,
555,on,,,HAS_LOCATION,frame_LOCATION
555,flatfish,,,HAS_LOCATION,
555,rock,D.1_Abiotic,,HAS_LOCATION,
555,;,,,,
555,its,,,HAS_FORM,
555,sides,,,HAS_FORM,
555,may,,,HAS_FORM,
555,overhang,,,HAS_FORM,
555,and,,,HAS_FORM,
555,carry,,,HAS_FORM,
555,solution,,,HAS_FORM,
555,flutes,,,HAS_FORM,
555,.,,,,
555,its,,,CONTAINS,
555,bottom,,,CONTAINS,
555,may,,,CONTAINS,frame_CONTAINS
555,have,,,CONTAINS,frame_CONTAINS
555,a,,,CONTAINS,frame_CONTAINS
555,cover,,,CONTAINS,
555,of,,,CONTAINS,
555,organic,D.2_Biotic,,CONTAINS,
555,remains,D.2_Biotic,,CONTAINS,
555,",",,,CONTAINS,
555,silt,D.1_Abiotic,,CONTAINS,
555,",",,,CONTAINS,
555,clay,D.1_Abiotic,,CONTAINS,
555,or,,,CONTAINS,
555,rock,D.1_Abiotic,,CONTAINS,
555,fragments,D.1_Abiotic,,CONTAINS,
555,.,,,,
556,solution,A.1_Surface_landform,DEFINIENDUM,,
556,runnel,A.1_Surface_landform,DEFINIENDUM,,
556,-,,,,
556,a,,,,
556,solution,A.1_Surface_landform,GENUS,,
556,hollow,A.1_Surface_landform,GENUS,,
556,running,,,HAS_LOCATION,
556,down,,,HAS_LOCATION,
556,the,,,HAS_LOCATION,
556,maximum,,,HAS_LOCATION,
556,slope,,,HAS_LOCATION,
556,of,,,HAS_LOCATION,
556,the,,,HAS_LOCATION,
556,rock,D.1_Abiotic,,HAS_LOCATION,
556,",",,,,
556,larger,,,HAS_SIZE,frame_SIZE
556,than,,,HAS_SIZE,frame_SIZE
556,a,,,HAS_SIZE,
556,solution,A.1_Surface_landform,,HAS_SIZE,
556,flute,A.1_Surface_landform,,HAS_SIZE,
556,and,,,,
556,increasing,,,HAS_FORM,
556,in,,,HAS_FORM,
556,depth,D.3_Property,,HAS_FORM,
556,and,,,HAS_FORM,
556,width,D.3_Property,,HAS_FORM,
556,down,,,HAS_FORM,
556,its,,,HAS_FORM,
556,length,D.3_Property,,HAS_FORM,
556,.,,,,
557,speleogen,A.2_Underground_landform,DEFINIENDUM,,
557,-,,,,
557,a,,,,
557,cave,A.2_Underground_landform,GENUS,,
557,feature,A.2_Underground_landform,GENUS,,
557,formed,,,HAS_CAUSE,frame_CAUSE
557,erosionally,,,HAS_CAUSE,
557,or,,,HAS_CAUSE,
557,by,,,HAS_CAUSE,frame_CAUSE
557,weathering,B._Process,,HAS_CAUSE,
557,in,,,HAS_LOCATION,
557,cave,,,HAS_LOCATION,
557,enlargement,,,HAS_LOCATION,
557,",",,,,
557,such,,,,
557,as,,,,
557,current,A.2_Underground_landform,SPECIES,,
557,markings,A.2_Underground_landform,SPECIES,,
557,(,,,,
557,cf,,,,
557,.,,,,
557,scallop,A.2_Underground_landform,SPECIES,,
557,),,,,
557,or,,,,
557,rock,A.2_Underground_landform,SPECIES,,
557,pendants,A.2_Underground_landform,SPECIES,,
557,.,,,,
558,speleology,E.2_Method,DEFINIENDUM,,
558,-,,,,
558,the,,,,
558,exploration,E.2_Method,SPECIES,,
558,",",,,,
558,description,E.2_Method,SPECIES,,
558,and,,,,
558,scientific,E.2_Method,,,
558,study,E.2_Method,SPECIES,,
558,of,,,,
558,caves,,,,
558,and,,,,
558,related,,,,
558,phenomena,,,,
558,.,,,,
559,speleothem,A.2_Underground_landform,DEFINIENDUM,,
559,-,,,,
559,a,,,,
559,secondary,,,HAS_ATTRIBUTE,
559,mineral,D.1_Abiotic,GENUS,,
559,deposit,D.1_Abiotic,GENUS,,
559,formed,,,HAS_LOCATION,frame_LOCATION
559,in,,,HAS_LOCATION,frame_LOCATION
559,caves,A.2_Underground_landform,,HAS_LOCATION,
559,",",,,,
559,most,,,,
559,commonly,,,,
559,calcite,D.1_Abiotic,SPECIES,,
559,.,,,,
560,splash,A.2_Underground_landform,DEFINIENDUM,,
560,cup,A.2_Underground_landform,DEFINIENDUM,,
560,-,,,,
560,a,,,,
560,shallow,D.1_Abiotic,GENUS,,
560,cavity,D.1_Abiotic,GENUS,,
560,in,,,HAS_LOCATION,frame_LOCATION
560,the,,,HAS_LOCATION,frame_LOCATION
560,top,,,HAS_LOCATION,frame_LOCATION
560,of,,,HAS_LOCATION,frame_LOCATION
560,a,,,HAS_LOCATION,frame_LOCATION
560,stalagmite,A.2_Underground_landform,,HAS_LOCATION,
560,.,,,,
561,breccia,D.1_Abiotic,DEFINIENDUM,,
561,-,,,,
561,angular,,,HAS_FORM,
561,fragments,,GENUS,HAS_FORM,frame_COMPOSITION
561,of,,GENUS,HAS_FORM,frame_COMPOSITION
561,rock,D.1_Abiotic,GENUS,HAS_FORM,
561,and,,GENUS,COMPOSITION_MEDIUM,
561,/,,GENUS,COMPOSITION_MEDIUM,
561,or,,GENUS,COMPOSITION_MEDIUM,
561,fossils,,GENUS,COMPOSITION_MEDIUM,
561,cemented,,GENUS,COMPOSITION_MEDIUM,
561,together,,GENUS,COMPOSITION_MEDIUM,
561,or,,,COMPOSITION_MEDIUM,
561,with,,,COMPOSITION_MEDIUM,
561,a,,,COMPOSITION_MEDIUM,
561,matrix,,,COMPOSITION_MEDIUM,
561,of,,,COMPOSITION_MEDIUM,
561,finer,,,COMPOSITION_MEDIUM,
561,sediment,D.1_Abiotic,,COMPOSITION_MEDIUM,
561,.,,,,
562,canopy,A.2_Underground_landform,DEFINIENDUM,,
562,-,,,,
562,a,,,,
562,compound,,,,
562,speleothem,A.2_Underground_landform,GENUS,,
562,consisting,,,HAS_FORM,frame_FORM
562,of,,,HAS_FORM,frame_FORM
562,a,,,HAS_FORM,frame_FORM
562,flowstone,D.1_Abiotic,,HAS_FORM,
562,cover,,,HAS_FORM,
562,of,,,HAS_FORM,
562,a,,,HAS_FORM,
562,bedrock,,,HAS_FORM,
562,projection,,,HAS_FORM,
562,and,,,HAS_FORM,
562,of,,,HAS_FORM,
562,a,,,HAS_FORM,
562,fringe,,,HAS_FORM,
562,of,,,HAS_FORM,
562,stalactites,A.2_Underground_landform,,HAS_FORM,
562,or,,,HAS_FORM,
562,shawls,,,HAS_FORM,
562,on,,,HAS_FORM,
562,the,,,HAS_FORM,
562,outer,,,HAS_FORM,
562,edge,,,HAS_FORM,
562,.,,,,
563,canyon,A.1_Surface_landform,DEFINIENDUM,,
563,-,,,,
563,a,,,,
563,deep,,,HAS_FORM,
563,valley,D.1_Abiotic,GENUS,HAS_FORM,
563,with,,,HAS_FORM,
563,steep,,,HAS_FORM,
563,to,,,HAS_FORM,
563,vertical,,,HAS_FORM,
563,walls,,,HAS_FORM,
563,;,,,,
563,in,,,,
563,karst,C._Geome,,,
563,frequently,,,HAS_CAUSE,
563,formed,,,HAS_CAUSE,frame_CAUSE
563,by,,,HAS_CAUSE,frame_CAUSE
563,a,,,HAS_CAUSE,frame_CAUSE
563,river,D.1_Abiotic,,HAS_CAUSE,
563,rising,,,HAS_CAUSE,
563,on,,,HAS_CAUSE,
563,impervious,,,HAS_CAUSE,
563,rocks,D.1_Abiotic,,HAS_CAUSE,
563,outside,,,HAS_CAUSE,
563,the,,,HAS_CAUSE,
563,karst,C._Geome,,HAS_CAUSE,
563,area,C._Geome,,HAS_CAUSE,
563,.,,,,
564,canyon,A.2_Underground_landform,DEFINIENDUM,,
564,-,,,,
564,a,,,,
564,deep,,,HAS_FORM,
564,",",,,HAS_FORM,
564,elongated,,,HAS_FORM,
564,cavity,,GENUS,HAS_FORM,
564,cut,,,HAS_CAUSE,frame_CAUSE
564,by,,,HAS_CAUSE,frame_CAUSE
564,running,,,HAS_CAUSE,
564,water,D.1_Abiotic,,HAS_CAUSE,
564,in,,,HAS_CAUSE,
564,the,,,HAS_CAUSE,
564,roof,D.1_Abiotic,,HAS_CAUSE,
564,or,,,HAS_CAUSE,
564,floor,,,HAS_CAUSE,
564,of,,,HAS_CAUSE,
564,a,,,HAS_CAUSE,
564,cave,A.2_Underground_landform,,HAS_CAUSE,
564,or,,,,
564,forming,,,HAS_FUNCTION,frame_FUNCTION
564,a,,,HAS_FUNCTION,frame_FUNCTION
564,cave,A.2_Underground_landform,,HAS_FUNCTION,
564,passage,A.2_Underground_landform,,HAS_FUNCTION,
564,.,,,,
565,cave,A.2_Underground_landform,DEFINIENDUM,,
565,-,,,,
565,a,,,,
565,natural,,,,
565,cavity,D.1_Abiotic,GENUS,,
565,in,,,COMPOSITION_MEDIUM,frame_COMPOSITION
565,rock,D.1_Abiotic,,COMPOSITION_MEDIUM,
565,large,,,HAS_SIZE,frame_SIZE
565,enough,,,HAS_SIZE,frame_SIZE
565,to,,,HAS_SIZE,
565,be,,,HAS_SIZE,
565,entered,,,HAS_SIZE,
565,by,,,HAS_SIZE,
565,man,,,HAS_SIZE,
565,.,,,,
565,it,,,,
565,may,,,CONTAINS,
565,be,,,CONTAINS,
565,water-filled,,,CONTAINS,
565,.,,,,
565,if,,,,
565,it,,,,
565,becomes,,,,
565,full,,,,
565,of,,,,
565,ice,,,,
565,or,,,,
565,sediment,D.1_Abiotic,,,
565,and,,,,
565,is,,,,
565,impenetrable,,,,
565,",",,,,
565,the,,,,
565,term,,,,
565,applies,,,,
565,but,,,,
565,will,,,,
565,need,,,,
565,qualification,,,,
565,.,,,,
566,cave,A.2_Underground_landform,DEFINIENDUM,,
566,blister,A.2_Underground_landform,DEFINIENDUM,,
566,-,,,,
566,an,,,,
566,almost,,,HAS_FORM,
566,perfect,,,HAS_FORM,
566,hemisphere,,,HAS_FORM,
566,of,,,COMPOSITION_MEDIUM,
566,egg-shell,,GENUS,COMPOSITION_MEDIUM,
566,calcite,D.1_Abiotic,GENUS,COMPOSITION_MEDIUM,
566,.,,,,
567,cave,A.2_Underground_landform,DEFINIENDUM,,
567,coral,A.2_Underground_landform,DEFINIENDUM,,
567,-,,,,
567,very,,,HAS_SIZE,
567,small,,,HAS_SIZE,
567,speleothems,A.2_Underground_landform,GENUS,,
567,consisting,,,HAS_FORM,frame_FORM
567,of,,,HAS_FORM,frame_FORM
567,short,,,HAS_FORM,
567,stalks,,,HAS_FORM,
567,with,,,HAS_FORM,
567,bulbous,,,HAS_FORM,
567,ends,,,HAS_FORM,
567,",",,,,
567,usually,,,HAS_FORM,
567,occurring,,,HAS_FORM,
567,in,,,HAS_FORM,
567,numbers,,,HAS_FORM,
567,in,,,HAS_FORM,
567,patches,,,HAS_FORM,
567,.,,,,
568,cave,D.1_Abiotic,DEFINIENDUM,,
568,earth,D.1_Abiotic,DEFINIENDUM,,
568,-,,,,
568,clay,,,CONTAINS,
568,",",,,CONTAINS,
568,silt,,,CONTAINS,
568,",",,,CONTAINS,
568,fine,,,CONTAINS,
568,sand,D.1_Abiotic,,CONTAINS,
568,and,,,CONTAINS,
568,/,,,CONTAINS,
568,or,,,CONTAINS,
568,humus,D.1_Abiotic,,CONTAINS,
568,deposited,,,,
568,in,,,HAS_LOCATION,
568,a,,,HAS_LOCATION,
568,cave,A.2_Underground_landform,,HAS_LOCATION,
568,.,,,,
569,cave,E.2_Method,DEFINIENDUM,,
569,ecology,E.2_Method,DEFINIENDUM,,
569,-,,,,
569,the,,,,
569,study,E.2_Method,GENUS,,frame_STUDIES
569,of,,,,frame_STUDIES
569,the,,,STUDIES,frame_STUDIES
569,interaction,B._Process,,STUDIES,frame_STUDIES
569,between,,,STUDIES,frame_STUDIES
569,cave,D.2_Biotic,,STUDIES,
569,organisms,D.2_Biotic,,STUDIES,
569,and,,,STUDIES,
569,their,,,STUDIES,
569,environment,,,STUDIES,
569,",",,,,
569,e.g,,,,
569,.,,,,
569,",",,,,
569,energy,D.3_Property,,STUDIES,
569,input,,,STUDIES,
569,from,,,STUDIES,
569,surface,,,STUDIES,
569,",",,,,
569,climatic,D.3_Property,,STUDIES,
569,influences,D.3_Property,,STUDIES,
569,.,,,,
570,cave,D.1_Abiotic,DEFINIENDUM,,
570,fill,D.1_Abiotic,DEFINIENDUM,,
570,-,,,,
570,transported,,,COMPOSITION_MEDIUM,
570,materials,,GENUS,COMPOSITION_MEDIUM,
570,such,,,COMPOSITION_MEDIUM,
570,as,,,COMPOSITION_MEDIUM,
570,silt,D.1_Abiotic,,COMPOSITION_MEDIUM,
570,",",,,COMPOSITION_MEDIUM,
570,day,D.1_Abiotic,,COMPOSITION_MEDIUM,
570,",",,,COMPOSITION_MEDIUM,
570,sand,D.1_Abiotic,,COMPOSITION_MEDIUM,
570,and,,,COMPOSITION_MEDIUM,
570,gravel,D.1_Abiotic,,COMPOSITION_MEDIUM,
570,which,,,,
570,cover,,,HAS_LOCATION,
570,the,,,HAS_LOCATION,
570,bedrock,D.1_Abiotic,,HAS_LOCATION,
570,floor,D.1_Abiotic,,HAS_LOCATION,
570,or,,,,
570,partially,,,HAS_RESULT,
570,or,,,HAS_RESULT,
570,wholly,,,HAS_RESULT,
570,block,B._Process,,HAS_RESULT,
570,some,,,HAS_RESULT,
570,part,,,HAS_RESULT,
570,of,,,HAS_RESULT,
570,a,,,HAS_RESULT,
570,cave,A.2_Underground_landform,,HAS_RESULT,
570,.,,,,
571,cave,A.2_Underground_landform,DEFINIENDUM,,
571,pearl,A.2_Underground_landform,DEFINIENDUM,,
571,-,,,,
571,a,,,,
571,smooth,,,HAS_FORM,
571,",",,,,
571,polished,,,HAS_FORM,
571,and,,,,
571,rounded,,,HAS_FORM,
571,speleothem,A.2_Underground_landform,GENUS,,
571,found,,,HAS_LOCATION,frame_LOCATION
571,in,,,HAS_LOCATION,frame_LOCATION
571,shallow,,,HAS_LOCATION,
571,hollows,D.1_Abiotic,,HAS_LOCATION,
571,into,,,HAS_LOCATION,
571,which,,,HAS_LOCATION,
571,water,D.1_Abiotic,,HAS_LOCATION,
571,drips,B.1_Movement,,HAS_LOCATION,
571,.,,,,
572,cave,A.3_Hydrological_form,DEFINIENDUM,,
572,spring,A.3_Hydrological_form,DEFINIENDUM,,
572,-,,,,
572,a,,,,
572,natural,,,,
572,flow,,GENUS,,
572,of,,GENUS,,
572,water,,GENUS,,
572,from,,,COMPOSITION_MEDIUM,
572,rock,D.1_Abiotic,,COMPOSITION_MEDIUM,
572,or,,,COMPOSITION_MEDIUM,
572,sediment,D.1_Abiotic,,COMPOSITION_MEDIUM,
572,inside,,,HAS_LOCATION,frame_LOCATION
572,a,,,HAS_LOCATION,frame_LOCATION
572,cave,A.2_Underground_landform,,HAS_LOCATION,
572,.,,,,
573,cave,A.2_Underground_landform,DEFINIENDUM,,
573,system,A.2_Underground_landform,DEFINIENDUM,,
573,-,,,,
573,a,,,,
573,collection,,GENUS,,
573,of,,GENUS,,
573,caves,A.2_Underground_landform,GENUS,CONTAINS,
573,interconnected,,,CONTAINS,
573,by,,,CONTAINS,
573,enterable,,,CONTAINS,
573,passages,D.1_Abiotic,,CONTAINS,
573,or,,,,
573,linked,,,CONTAINS,
573,hydrologically,,,CONTAINS,
573,or,,,,
573,a,,,,
573,cave,,,,
573,with,,,,frame_CONTAINS
573,an,,,,frame_CONTAINS
573,extensive,,,CONTAINS,frame_CONTAINS
